,,,,,,,,,,
2020,4,10/4/20,W,"Saints (-3)
at Lions (+3)","35
29",O 52,AF-W,Turf,"1-2
1-2","L2
W1"
2020,4,10/4/20,W,"Seahawks (-4)
at Dolphins (+4)","31
23",U 55,AF-W,Grass,"3-0
1-2","W3
W1"
2020,4,10/4/20,L,"Seahawks (-4)
at Dolphins (+4)","31
23",U 55,HD-L,Grass,"3-0
1-2","W3
W1"
2020,4,10/4/20,W,"Chargers (+7½)
at Buccaneers (-7½)","31
38",O 42,AD-W,Grass,"1-2
2-1","L2
W2"
2020,4,10/4/20,L,"Chargers (+7½)
at Buccaneers (-7½)","31
38",O 42,HF-L,Grass,"1-2
2-1","L2
W2"
2020,4,10/4/20,P,"Ravens (-14)
at Redskins (+14)","31
17",O 44,HD-P,Grass,"2-1
1-2","L1
L2"
2020,4,10/4/20,P,"Ravens (-14)
at Redskins (+14)","31
17",O 44,AF-P,Grass,"2-1
1-2","L1
L2"
2020,4,10/4/20,L,"Cardinals (-3)
at Panthers (+3)","21
31",P 52,AF-L,Grass,"2-1
1-2","L1
W1"
2020,4,10/4/20,W,"Cardinals (-3)
at Panthers (+3)","21
31",P 52,HD-W,Grass,"2-1
1-2","L1
W1"
2020,4,10/4/20,L,"Vikings (+3½)
at Texans (-3½)","31
23",O 53,HF-L,Grass,"0-3
0-3","L3
L3"
2020,4,10/4/20,W,"Vikings (+3½)
at Texans (-3½)","31
23",O 53,AD-W,Grass,"0-3
0-3","L3
L3"
2020,4,10/4/20,W,"Giants (+13½)
at Rams (-13½)","9
17",U 50,AD-W,Turf,"0-3
2-1","L3
L1"
2020,4,10/4/20,L,"Giants (+13½)
at Rams (-13½)","9
17",U 50,HF-L,Turf,"0-3
2-1","L3
L1"
2020,4,10/4/20,W,"Bills (-3)
at Raiders (+3)","30
23",O 52,AF-W,Grass,"3-0
2-1","W3
L1"
2020,4,10/4/20,L,"Bills (-3)
at Raiders (+3)","30
23",O 52,HD-L,Grass,"3-0
2-1","W3
L1"
2020,4,10/4/20,W,"Colts (-3½)
at Bears (+3½)","19
11",U 43,AF-W,Grass,"2-1
3-0","W2
W3"
2020,4,10/4/20,L,"Colts (-3½)
at Bears (+3½)","19
11",U 43,HD-L,Grass,"2-1
3-0","W2
W3"
2020,4,10/4/20,W,"Eagles (+8½)
at 49ers (-8½)","25
20",U 46,AD-W,Grass,"0-2-1
2-1","T1
W2"
2020,4,10/4/20,L,"Eagles (+8½)
at 49ers (-8½)","25
20",U 46,HF-L,Grass,"0-2-1
2-1","T1
W2"
2020,4,10/5/20,W,"Patriots (+11½)
at Chiefs (-11½)","10
26",U 48,HF-W,Grass,"2-1
3-0","W1
W3"
2020,4,10/5/20,L,"Patriots (+11½)
at Chiefs (-11½)","10
26",U 48,AD-L,Grass,"2-1
3-0","W1
W3"
2020,4,10/5/20,W,"Falcons (+5½)
at Packers (-5½)","16
30",U 56,HF-W,Grass,"0-3
3-0","L3
W3"
2020,4,10/5/20,L,"Falcons (+5½)
at Packers (-5½)","16
30",U 56,AD-L,Grass,"0-3
3-0","L3
W3"
2020,5,10/8/20,L,"Buccaneers (-3½)
at Bears (+3½)","19
20",U 44,AF-L,Grass,"3-1
3-1","W3
L1"
2020,5,10/8/20,W,"Buccaneers (-3½)
at Bears (+3½)","19
20",U 44,HD-W,Grass,"3-1
3-1","W3
L1"
2020,5,10/11/20,W,"Panthers (+2½)
at Falcons (-2½)","23
16",U 54,AD-W,Turf,"2-2
0-4","W2
L4"
2020,5,10/11/20,L,"Panthers (+2½)
at Falcons (-2½)","23
16",U 54,HF-L,Turf,"2-2
0-4","W2
L4"
2020,5,10/11/20,L,"Raiders (+10½)
at Chiefs (-10½)","40
32",O 54,HF-L,Grass,"2-2
4-0","L2
W4"
2020,5,10/11/20,W,"Raiders (+10½)
at Chiefs (-10½)","40
32",O 54,AD-W,Grass,"2-2
4-0","L2
W4"
2020,5,10/11/20,W,"Cardinals (-7)
at Jets (+7)","30
10",U 48,AF-W,Turf,"2-2
0-4","L2
L4"
2020,5,10/11/20,L,"Cardinals (-7)
at Jets (+7)","30
10",U 48,HD-L,Turf,"2-2
0-4","L2
L4"
2020,5,10/11/20,W,"Eagles (+7½)
at Steelers (-7½)","29
38",O 44,HF-W,Grass,"1-2-1
3-0","W1
W3"
2020,5,10/11/20,L,"Eagles (+7½)
at Steelers (-7½)","29
38",O 44,AD-L,Grass,"1-2-1
3-0","W1
W3"
2020,5,10/11/20,L,"Rams (-7)
at Redskins (+7)","30
10",U 44,HD-L,Grass,"3-1
1-3","W1
L3"
2020,5,10/11/20,W,"Rams (-7)
at Redskins (+7)","30
10",U 44,AF-W,Grass,"3-1
1-3","W1
L3"
2020,5,10/11/20,L,"Bengals (+12½)
at Ravens (-12½)","3
27",U 49,AD-L,Grass,"1-2-1
3-1","W1
W1"
2020,5,10/11/20,W,"Bengals (+12½)
at Ravens (-12½)","3
27",U 49,HF-W,Grass,"1-2-1
3-1","W1
W1"
2020,5,10/11/20,W,"Jaguars (+6)
at Texans (-6)","14
30",U 54,HF-W,Grass,"1-3
0-4","L3
L4"
2020,5,10/11/20,L,"Jaguars (+6)
at Texans (-6)","14
30",U 54,AD-L,Grass,"1-3
0-4","L3
L4"
2020,5,10/11/20,W,"Dolphins (+8)
at 49ers (-8)","43
17",O 50,AD-W,Grass,"1-3
2-2","L1
L1"
2020,5,10/11/20,L,"Dolphins (+8)
at 49ers (-8)","43
17",O 50,HF-L,Grass,"1-3
2-2","L1
L1"
2020,5,10/11/20,L,"Colts (+1)
at Browns (-1)","23
32",O 50,AD-L,Grass,"3-1
3-1","W3
W3"
2020,5,10/11/20,W,"Colts (+1)
at Browns (-1)","23
32",O 50,HF-W,Grass,"3-1
3-1","W3
W3"
2020,5,10/11/20,W,"Giants (+7½)
at Cowboys (-7½)","34
37",O 52,AD-W,Turf,"0-4
1-3","L4
L2"
2020,5,10/11/20,L,"Giants (+7½)
at Cowboys (-7½)","34
37",O 52,HF-L,Turf,"0-4
1-3","L4
L2"
2020,5,10/11/20,L,"Vikings (+6)
at Seahawks (-6)","26
27",U 54,HF-L,Turf,"1-3
4-0","W1
W4"
2020,5,10/11/20,W,"Vikings (+6)
at Seahawks (-6)","26
27",U 54,AD-W,Turf,"1-3
4-0","W1
W4"
2020,5,10/12/20,W,"Chargers (+7)
at Saints (-7)","27
30",O 49,AD-W,Turf,"1-3
2-2","L3
W1"
2020,5,10/12/20,L,"Chargers (+7)
at Saints (-7)","27
30",O 49,HF-L,Turf,"1-3
2-2","L3
W1"
2020,5,10/13/20,W,"Bills (-3)
at Titans (+3)","16
42",O 52,HD-W,Grass,"4-0
3-0","W4
W3"
