,over_under_line,offensive_defensive_rank_diff,offensive_offensive_rank_dif,offense_defense_passing_completion,offense_rushing_vs_defense_rushing_allowed_yards,defense_offense_rank_dif,QB_rating,beat_spread,target_spread,first_down_vs_first_down_allowed,first_down_allowed_vs_first_down,drives_with_score_vs_drives_against_with_score,drives_against_with_score_vs_drives_with_score,spread_to_rank_O_to_D,yards,is_favorite,target_spread_vs_points
1426,41.0,-9,-9,0.031601509116605975,1.0334065425962318,-9,79.1,0,-3.0,0.8286604361370716,0.8286604361370716,-0.21422222222222223,0.6426666666666667,-3.0,4599,1,3.4331227684702005e-05
1427,45.5,3,3,-0.04502499342278343,1.002831010452962,3,82.8,0,-1.0,0.9750778816199377,0.9750778816199377,-0.7786666666666666,0.7786666666666666,3.0,5120,1,8.938307799567386e-06
1428,44.5,19,19,0.03585827342733405,1.0492102718384009,19,98.3,0,6.0,0.9688473520249221,0.9688473520249221,0.20133333333333334,1.208,-3.1666666666666665,5784,0,-3.792236028770431e-05
1429,42.5,0,0,0.0,0.9935437589670014,0,78.8,1,13.5,1.0,1.0,0.07407407407407407,1.0,0.0,5587,0,-0.00012321902866896067
1430,44.5,0,0,0.0,0.9935437589670014,0,78.8,1,6.5,1.0,1.0,0.15384615384615385,1.0,0.0,5587,0,-5.932768047024032e-05
1431,44.0,0,0,0.0,0.9935437589670014,0,78.8,0,1.5,1.0,1.0,0.6666666666666666,1.0,0.0,5587,0,-1.3691003185440076e-05
1432,46.0,0,0,0.0,0.9935437589670014,0,78.8,1,12.0,1.0,1.0,0.08333333333333333,1.0,0.0,5587,0,-0.00010952802548352061
1433,46.0,0,0,0.0,0.9935437589670014,0,78.8,0,13.0,1.0,1.0,0.07692307692307693,1.0,0.0,5587,0,-0.00011865536094048064
1434,41.0,0,0,0.0,0.9935437589670014,0,78.8,1,3.0,1.0,1.0,0.3333333333333333,1.0,0.0,5587,0,-2.7382006370880152e-05
1435,45.5,0,0,0.0,0.9935437589670014,0,78.8,1,1.0,1.0,1.0,1.0,1.0,0.0,5587,0,-9.127335456960049e-06
1436,44.5,0,0,0.0,0.9935437589670014,0,78.8,1,-6.0,1.0,1.0,-0.16666666666666666,1.0,-0.0,5587,1,5.4764012741760303e-05
1437,46.0,4,4,0.0774964190710048,0.8807250167264765,4,93.9,0,-12.0,0.8660436137071651,0.8660436137071651,-0.07088888888888889,0.8506666666666667,0.3333333333333333,5199,1,0.00010600519425451846
1438,44.0,-10,-10,-0.018713058867573573,0.8982748364069008,-10,79.7,1,-1.5,0.8317757009345794,0.8317757009345794,-0.5226666666666666,0.7839999999999999,-6.666666666666667,4553,1,1.7230882336048154e-05
1439,42.5,9,9,0.027226121148772986,0.9714353867255056,9,94.4,0,-13.5,0.9314641744548287,0.9314641744548287,-0.06024691358024691,0.8133333333333334,0.6666666666666666,5286,1,0.00011143578822247536
1440,46.0,17,17,0.01380725676893535,1.0905997009230135,17,97.6,1,-13.0,1.0529595015576323,1.0529595015576323,-0.08266666666666667,1.0746666666666667,1.3076923076923077,5852,1,8.59407537665188e-05
1441,44.5,-5,-5,-0.04944197047247745,0.8245092207019632,-5,76.2,0,-6.5,0.9657320872274143,0.9657320872274143,-0.11979487179487179,0.7786666666666666,-0.7692307692307693,5026,1,6.656766859542219e-05
1442,37.0,3,3,0.1318507074321027,0.9415481832543444,3,79.1,1,-5.5,0.9172413793103448,0.9172413793103448,-0.19917355371900827,1.0954545454545455,0.5454545454545454,4599,1,8.903133903133902e-05
1443,38.0,6,6,0.09663147310206144,0.8051871500147363,6,86.0,1,-8.0,0.9206896551724137,0.9206896551724137,-0.15056818181818182,1.2045454545454546,0.75,4488,1,0.00011788977306218685
1444,40.0,0,0,0.0,0.9918981481481484,0,61.4,0,7.5,1.0,1.0,0.13333333333333333,1.0,0.0,4942,0,-0.00013697129081744464
1445,42.0,0,0,0.0,0.9918981481481484,0,61.4,0,-1.0,1.0,1.0,-1.0,1.0,-0.0,4942,1,1.826283877565929e-05
1446,47.0,0,0,0.0,0.9918981481481484,0,61.4,0,9.5,1.0,1.0,0.10526315789473684,1.0,0.0,4942,0,-0.00017349696836876325
1447,42.5,0,0,0.0,0.9918981481481484,0,61.4,0,10.5,1.0,1.0,0.09523809523809523,1.0,0.0,4942,0,-0.00019175980714442254
1448,38.0,0,0,0.0,0.9918981481481484,0,61.4,0,8.0,1.0,1.0,0.125,1.0,0.0,4942,0,-0.00014610271020527432
1449,43.5,0,0,0.0,0.9918981481481484,0,61.4,1,13.5,1.0,1.0,0.07407407407407407,1.0,0.0,4942,0,-0.0002465483234714004
1450,37.0,0,0,0.0,0.9918981481481484,0,61.4,0,5.5,1.0,1.0,0.18181818181818182,1.0,0.0,4942,0,-0.00010044561326612609
1451,38.5,0,0,0.0,0.9918981481481484,0,61.4,1,5.0,1.0,1.0,0.2,1.0,0.0,4942,0,-9.131419387829645e-05
1452,42.5,25,25,0.20713000449842567,0.7474747474747475,25,98.4,1,-10.5,1.0206896551724138,1.0206896551724138,-0.16147186147186146,1.6954545454545453,2.380952380952381,5404,1,0.00010944340212632896
1453,47.0,15,15,0.04777777777777792,0.9136904761904764,15,82.8,1,-9.5,1.0793103448275863,1.0793103448275863,-0.13971291866028707,1.3272727272727272,1.5789473684210527,5120,1,0.00012011328579375918
1454,40.0,23,23,0.17782526115859465,0.8966183574879226,23,81.4,1,-7.5,1.0724137931034483,1.0724137931034483,-0.22121212121212122,1.6590909090909092,3.066666666666667,4886,1,8.114248620577734e-05
1455,42.0,2,2,0.07664665929552994,0.8184281842818428,2,79.7,1,1.0,0.9206896551724137,0.9206896551724137,1.3363636363636362,1.3363636363636362,-2.0,4553,0,-1.6249065678723473e-05
1456,43.5,19,19,0.15496767383559829,0.8459294616812517,19,95.1,0,-13.5,1.1620689655172414,1.1620689655172414,-0.11212121212121211,1.5136363636363634,1.4074074074074074,6026,1,0.00016251354279523292
1457,38.5,24,24,0.19739243807040416,0.8476989575387744,24,94.1,0,-5.0,1.2,1.2,-0.39090909090909093,1.9545454545454546,4.8,6047,1,5.262936297419056e-05
1458,43.0,0,0,0.0,1.0088016249153688,0,79.1,0,7.0,1.0,1.0,0.14285714285714285,1.0,0.0,4599,0,-0.00010043617998163453
1459,44.5,0,0,0.0,1.0088016249153688,0,79.1,0,7.5,1.0,1.0,0.13333333333333333,1.0,0.0,4599,0,-0.00010761019283746557
1460,38.5,0,0,0.0,1.0088016249153688,0,79.1,1,6.5,1.0,1.0,0.15384615384615385,1.0,0.0,4599,0,-9.326216712580349e-05
1461,47.5,0,0,0.0,1.0088016249153688,0,79.1,1,9.0,1.0,1.0,0.1111111111111111,1.0,0.0,4599,0,-0.00012913223140495868
1462,44.0,0,0,0.0,1.0088016249153688,0,79.1,0,13.5,1.0,1.0,0.07407407407407407,1.0,0.0,4599,0,-0.00019369834710743802
1463,40.5,0,0,0.0,1.0088016249153688,0,79.1,1,6.0,1.0,1.0,0.16666666666666666,1.0,0.0,4599,0,-8.608815426997245e-05
1464,43.5,0,0,0.0,1.0088016249153688,0,79.1,0,5.0,1.0,1.0,0.2,1.0,0.0,4599,0,-7.174012855831037e-05
1465,38.5,0,0,0.0,1.0088016249153688,0,79.1,1,13.5,1.0,1.0,0.07407407407407407,1.0,0.0,4599,0,-0.00019369834710743802
1466,40.5,3,3,-0.03111650158345125,0.8627005178729317,3,86.0,0,-6.0,1.0037593984962405,1.0037593984962405,-0.18326417704011064,1.0995850622406638,0.5,4488,1,7.836990595611286e-05
1467,43.5,22,22,0.06650991740519685,0.8008658008658008,22,98.4,1,-5.0,1.112781954887218,1.112781954887218,-0.30954356846473025,1.5477178423236513,4.4,5404,1,4.6193643754619364e-05
1468,44.5,8,8,0.01806263834366706,1.0634098198865038,8,81.9,1,-7.5,1.1541353383458646,1.1541353383458646,-0.16874135546334715,1.2655601659751037,1.0666666666666667,4891,1,8.87784090909091e-05
1469,38.5,19,19,0.10109743930828063,0.9300446725596426,19,99.1,0,-13.5,1.255639097744361,1.255639097744361,-0.11956354694943905,1.6141078838174272,1.4074074074074074,5710,1,0.00013386482627320324
1470,38.5,20,20,0.04061892034400638,0.9606625258799172,20,81.4,0,-6.5,1.169172932330827,1.169172932330827,-0.23300351101180977,1.5145228215767634,3.076923076923077,4886,1,6.233218258534715e-05
1471,47.5,25,25,0.17055187977637587,1.1100386100386102,25,103.9,0,-9.0,1.2481203007518797,1.2481203007518797,-0.20562471184877823,1.850622406639004,2.7777777777777777,6259,1,7.609577922077923e-05
1472,43.0,11,11,0.015557638238050675,0.8840048840048841,11,90.6,1,-7.0,1.3233082706766917,1.3233082706766917,-0.1997628927089508,1.3983402489626557,1.5714285714285714,5814,1,7.914970601537765e-05
1473,44.0,26,26,-0.01724915307937902,1.0646330413772274,26,97.6,1,-13.5,1.2706766917293233,1.2706766917293233,-0.12386660519440601,1.6721991701244812,1.9259259259259258,5852,1,0.0001118957628804456
1474,42.5,-17,-17,-0.0689353427321342,0.9058355437665784,-17,86.0,0,-3.0,0.8585209003215434,0.8585209003215434,-0.24200913242009134,0.726027397260274,-5.666666666666667,4488,1,2.6189436927106067e-05
1475,42.0,-23,-23,-0.15097762547873414,1.1158854166666667,-23,61.4,0,6.5,0.932475884244373,0.932475884244373,0.09272918861959957,0.6027397260273972,3.5384615384615383,4942,0,-7.032348804500703e-05
1476,38.0,-12,-12,-0.02167583306373344,1.116580310880829,-12,81.9,0,2.0,0.9871382636655949,0.9871382636655949,0.4178082191780822,0.8356164383561644,6.0,4891,0,-1.5822784810126583e-05
1477,41.0,-10,-10,-0.036356971474273525,1.0344243792325056,-10,77.1,0,-3.0,0.932475884244373,0.932475884244373,-0.32054794520547947,0.9616438356164384,-3.3333333333333335,5024,1,2.273933146365497e-05
1478,38.0,-1,-1,0.05811783524393487,0.9765469061876249,-1,99.1,1,-4.0,1.0739549839228295,1.0739549839228295,-0.26643835616438355,1.0657534246575342,-0.25,5710,1,2.6509377692358674e-05
1479,42.5,0,0,0.0,1.008695652173913,0,81.4,1,3.0,1.0,1.0,0.3333333333333333,1.0,0.0,4886,0,-1.9227687870533568e-05
1480,38.0,0,0,0.0,1.008695652173913,0,81.4,0,-4.0,1.0,1.0,-0.25,1.0,-0.0,4886,1,2.5636917160711425e-05
1481,39.0,0,0,0.0,1.008695652173913,0,81.4,1,2.5,1.0,1.0,0.4,1.0,0.0,4886,0,-1.602307322544464e-05
1482,38.0,0,0,0.0,1.008695652173913,0,81.4,0,4.0,1.0,1.0,0.25,1.0,0.0,4886,0,-2.5636917160711425e-05
1483,41.0,0,0,0.0,1.008695652173913,0,81.4,0,3.0,1.0,1.0,0.3333333333333333,1.0,0.0,4886,0,-1.9227687870533568e-05
1484,38.0,0,0,0.0,1.008695652173913,0,81.4,1,-2.0,1.0,1.0,-0.5,1.0,-0.0,4886,1,1.2818458580355713e-05
1485,43.0,0,0,0.0,1.008695652173913,0,81.4,1,6.0,1.0,1.0,0.16666666666666666,1.0,0.0,4886,0,-3.8455375741067136e-05
1486,42.0,0,0,0.0,1.008695652173913,0,81.4,1,-6.5,1.0,1.0,-0.15384615384615385,1.0,-0.0,4886,1,4.165999038615607e-05
1487,38.0,4,4,-0.06340270045634899,1.073055028462998,4,84.4,1,4.0,1.067524115755627,1.067524115755627,0.23767123287671235,0.9506849315068494,-1.0,5855,0,-2.4284369972376526e-05
1488,39.0,-14,-14,-0.02865902426019729,1.05,-14,85.3,0,-2.5,0.9228295819935691,0.9228295819935691,-0.31999999999999995,0.7999999999999999,-5.6,5185,1,2.102695655830775e-05
1489,43.0,1,1,0.016612971004342336,0.9536613272311212,1,94.1,0,-6.0,1.1189710610932475,1.1189710610932475,-0.19634703196347034,1.178082191780822,0.16666666666666666,6047,1,3.741348132443724e-05
1490,47.5,0,0,0.0,1.0064839375184202,0,86.0,1,9.0,1.0,1.0,0.1111111111111111,1.0,0.0,4488,0,-0.0001070154577883472
1491,41.5,0,0,0.0,1.0064839375184202,0,86.0,1,-3.0,1.0,1.0,-0.3333333333333333,1.0,-0.0,4488,1,3.56718192627824e-05
1492,40.0,0,0,0.0,1.0064839375184202,0,86.0,0,4.0,1.0,1.0,0.25,1.0,0.0,4488,0,-4.756242568370987e-05
1493,38.0,0,0,0.0,1.0064839375184202,0,86.0,0,6.0,1.0,1.0,0.16666666666666666,1.0,0.0,4488,0,-7.13436385255648e-05
1494,40.5,0,0,0.0,1.0064839375184202,0,86.0,1,4.5,1.0,1.0,0.2222222222222222,1.0,0.0,4488,0,-5.35077288941736e-05
1495,38.0,0,0,0.0,1.0064839375184202,0,86.0,1,2.5,1.0,1.0,0.4,1.0,0.0,4488,0,-2.972651605231867e-05
1496,42.5,0,0,0.0,1.0064839375184202,0,86.0,0,12.5,1.0,1.0,0.08,1.0,0.0,4488,0,-0.00014863258026159336
1497,40.0,0,0,0.0,1.0064839375184202,0,86.0,1,8.0,1.0,1.0,0.125,1.0,0.0,4488,0,-9.512485136741974e-05
1498,41.5,-6,-6,-0.08811663304602979,1.2398726851851851,-6,61.4,0,3.0,1.0861423220973783,1.0861423220973783,0.27672955974842767,0.8301886792452831,2.0,4942,0,-4.420866489832007e-05
1499,47.5,5,5,0.05075856902041576,1.2406447898675876,5,81.9,0,-9.0,1.149812734082397,1.149812734082397,-0.1278825995807128,1.150943396226415,0.5555555555555556,4891,1,9.698275862068965e-05
1500,40.5,7,7,0.034990449915110355,1.1493604213694506,7,77.1,0,-4.5,1.0861423220973783,1.0861423220973783,-0.2943396226415095,1.3245283018867926,1.5555555555555556,5024,1,4.645880652488127e-05
1501,38.0,-1,-1,-0.015947554398363484,1.12569900316071,-1,73.0,0,-2.5,1.1123595505617978,1.1123595505617978,-0.39849056603773586,0.9962264150943396,-0.4,5185,1,2.9829375969454722e-05
1502,42.5,16,16,0.13646010186757218,1.0850521179862498,16,99.1,1,-12.5,1.250936329588015,1.250936329588015,-0.11743396226415094,1.4679245283018867,1.28,5710,1,0.00011283625203105254
1503,40.0,17,17,0.07403926482873846,1.1207729468599033,17,81.4,0,-8.0,1.1647940074906367,1.1647940074906367,-0.1721698113207547,1.3773584905660377,2.125,4886,1,6.983849847228285e-05
1504,38.0,21,21,0.005942275042444711,1.1922833649588866,21,84.4,1,-6.0,1.243445692883895,1.243445692883895,-0.21823899371069186,1.309433962264151,3.5,5855,1,4.961548002976929e-05
1505,40.0,18,18,0.09188224799286338,1.059623696923468,18,94.1,1,-4.0,1.303370786516854,1.303370786516854,-0.4056603773584906,1.6226415094339623,4.5,6047,1,3.3973161202649904e-05
1506,47.5,17,17,0.02165980564362191,1.1591880341880345,17,86.3,1,-3.5,1.1586715867158672,1.1586715867158672,-0.45689112649465075,1.5991189427312775,4.857142857142857,5311,1,4.0191079876900465e-05
1507,41.5,11,11,-0.027891754375891642,1.0444947209653093,11,78.8,1,3.0,1.1845018450184501,1.1845018450184501,0.5506607929515418,1.6519823788546255,-3.6666666666666665,5587,0,-3.684326873480216e-05
1508,45.0,15,15,0.04744315360937357,0.9258904021996291,15,93.9,1,-7.5,1.0258302583025831,1.0258302583025831,-0.18737151248164466,1.4052863436123348,2.0,5199,1,8.914562829838824e-05
1509,39.0,4,4,-0.0438711999924214,1.0391067721483478,4,73.0,0,-12.0,1.0959409594095941,1.0959409594095941,-0.09691629955947136,1.1629955947136563,0.3333333333333333,5185,1,0.00016879061524179256
1510,41.5,8,8,0.013654664783264714,1.0769230769230769,8,85.3,0,-9.0,1.0590405904059041,1.0590405904059041,-0.1429270680372002,1.2863436123348018,0.8888888888888888,5185,1,0.00012154606595899847
1511,44.5,13,13,0.0184299736334832,0.9520052596975674,13,90.6,0,-3.0,1.2988929889298892,1.2988929889298892,-0.4948604992657857,1.484581497797357,4.333333333333333,5814,1,3.640334910811795e-05
1512,47.5,0,0,0.0,1.008069764414942,0,79.8,0,3.5,1.0,1.0,0.2857142857142857,1.0,0.0,5028,0,-5.783594421310066e-05
1513,43.0,0,0,0.0,1.008069764414942,0,79.8,1,6.0,1.0,1.0,0.16666666666666666,1.0,0.0,5028,0,-9.9147332936744e-05
1514,44.5,0,0,0.0,1.008069764414942,0,79.8,1,3.0,1.0,1.0,0.3333333333333333,1.0,0.0,5028,0,-4.9573666468372e-05
1515,39.0,0,0,0.0,1.008069764414942,0,79.8,1,12.0,1.0,1.0,0.08333333333333333,1.0,0.0,5028,0,-0.000198294665873488
1516,41.5,0,0,0.0,1.008069764414942,0,79.8,0,-3.0,1.0,1.0,-0.3333333333333333,1.0,-0.0,5028,1,4.9573666468372e-05
1517,45.0,0,0,0.0,1.008069764414942,0,79.8,0,7.5,1.0,1.0,0.13333333333333333,1.0,0.0,5028,0,-0.00012393416617093
1518,41.5,0,0,0.0,1.008069764414942,0,79.8,1,9.0,1.0,1.0,0.1111111111111111,1.0,0.0,5028,0,-0.00014872099940511598
1519,39.0,0,0,0.0,1.008069764414942,0,79.8,0,3.0,1.0,1.0,0.3333333333333333,1.0,0.0,5028,0,-4.9573666468372e-05
1520,43.0,28,28,-0.014469606221360287,1.1465278907139371,28,97.6,0,-6.0,1.2472324723247232,1.2472324723247232,-0.2958883994126285,1.775330396475771,4.666666666666667,5852,1,5.3370336766825e-05
1521,39.0,6,6,-0.07595470155209061,0.8667917448405253,6,76.2,1,-3.0,1.1439114391143912,1.1439114391143912,-0.4287812041116006,1.2863436123348018,2.0,5026,1,4.13393964448119e-05
1522,48.5,-13,-13,0.014591784989858025,1.0513565891472867,-13,86.3,0,-6.0,1.0096463022508038,1.0096463022508038,-0.1335540838852097,0.8013245033112583,-2.1666666666666665,5311,1,3.5458478122118996e-05
1523,40.5,0,0,0.0,1.0004097940784755,0,98.3,0,-2.0,1.0,1.0,-0.5,1.0,-0.0,5784,1,8.753348155669542e-06
1524,48.5,0,0,0.0,1.0004097940784755,0,98.3,1,6.0,1.0,1.0,0.16666666666666666,1.0,0.0,5784,0,-2.626004446700863e-05
1525,42.5,0,0,0.0,1.0004097940784755,0,98.3,1,2.5,1.0,1.0,0.4,1.0,0.0,5784,0,-1.0941685194586929e-05
1526,42.5,0,0,0.0,1.0004097940784755,0,98.3,1,-5.5,1.0,1.0,-0.18181818181818182,1.0,-0.0,5784,1,2.4071707428091245e-05
1527,45.5,0,0,0.0,1.0004097940784755,0,98.3,0,2.5,1.0,1.0,0.4,1.0,0.0,5784,0,-1.0941685194586929e-05
1528,44.5,0,0,0.0,1.0004097940784755,0,98.3,1,-7.0,1.0,1.0,-0.14285714285714285,1.0,-0.0,5784,1,3.06367185448434e-05
1529,47.5,0,0,0.0,1.0004097940784755,0,98.3,1,-1.0,1.0,1.0,-1.0,1.0,-0.0,5784,1,4.376674077834771e-06
1530,46.0,0,0,0.0,1.0004097940784755,0,98.3,0,-5.5,1.0,1.0,-0.18181818181818182,1.0,-0.0,5784,1,2.4071707428091245e-05
1531,40.5,-19,-19,-0.03461696869851727,0.9473324213406292,-19,78.8,0,2.0,1.0321543408360128,1.0321543408360128,0.4139072847682119,0.8278145695364238,9.5,5587,0,-1.2640786762568102e-05
1532,46.0,-18,-18,-0.0013356854838709742,0.9622552364953542,-18,77.1,1,5.5,0.932475884244373,0.932475884244373,0.14087898856110778,0.7748344370860928,3.272727272727273,5024,0,-3.4449928594693464e-05
1533,45.5,-9,-9,0.09657258064516117,0.9084157266861626,-9,99.1,1,-2.5,1.0739549839228295,1.0739549839228295,-0.3434878587196468,0.858719646799117,-3.6,5710,1,1.3691428070713487e-05
1534,42.5,-4,-4,-0.029364326375711625,0.9981907241516259,-4,84.4,0,-2.5,1.067524115755627,1.067524115755627,-0.30640176600441504,0.7660044150110377,-1.6,5855,1,1.2542267441277104e-05
1535,47.5,-10,-10,-0.008333333333333416,0.9262523454824588,-10,94.4,0,1.0,0.9614147909967846,0.9614147909967846,0.673289183222958,0.673289183222958,10.0,5286,0,-5.715984178155795e-06
1536,42.5,-30,-30,-0.0069181743421052894,0.9142958328414592,-30,79.8,0,5.5,0.8713826366559485,0.8713826366559485,0.09110977322897852,0.5011037527593819,5.454545454545454,5028,0,-4.677348028710413e-05
1537,44.5,-24,-24,-0.08234740802675589,0.7861599546228021,-24,76.2,0,7.0,0.9967845659163987,0.9967845659163987,0.09208451592557554,0.6445916114790288,3.4285714285714284,5026,0,-4.96418693709666e-05
1538,47.0,2,2,-0.02461551051902422,1.2557870370370372,2,86.3,1,2.0,1.129496402877698,1.129496402877698,0.5689655172413793,1.1379310344827587,-1.0,5311,0,-1.65196418541646e-05
1539,46.0,15,15,-0.038643419046877285,1.1949339207048455,15,98.3,0,-2.5,1.118705035971223,1.118705035971223,-0.5680250783699059,1.4200626959247649,6.0,5784,1,1.5292764687171205e-05
1540,46.0,0,0,0.0,1.0030479357162647,0,93.9,1,2.5,1.0,1.0,0.4,1.0,0.0,5199,0,-2.1374098013063847e-05
1541,49.5,0,0,0.0,1.0030479357162647,0,93.9,0,7.0,1.0,1.0,0.14285714285714285,1.0,0.0,5199,0,-5.9847474436578773e-05
1542,49.0,0,0,0.0,1.0030479357162647,0,93.9,0,4.5,1.0,1.0,0.2222222222222222,1.0,0.0,5199,0,-3.8473376423514926e-05
1543,44.5,0,0,0.0,1.0030479357162647,0,93.9,1,8.0,1.0,1.0,0.125,1.0,0.0,5199,0,-6.839711364180432e-05
1544,52.5,0,0,0.0,1.0030479357162647,0,93.9,1,7.5,1.0,1.0,0.13333333333333333,1.0,0.0,5199,0,-6.412229403919155e-05
1545,47.0,0,0,0.0,1.0030479357162647,0,93.9,0,-2.0,1.0,1.0,-0.5,1.0,-0.0,5199,1,1.709927841045108e-05
1546,46.5,0,0,0.0,1.0030479357162647,0,93.9,0,6.0,1.0,1.0,0.16666666666666666,1.0,0.0,5199,0,-5.129783523135324e-05
1547,41.0,0,0,0.0,1.0030479357162647,0,93.9,0,-4.5,1.0,1.0,-0.2222222222222222,1.0,-0.0,5199,1,3.8473376423514926e-05
1548,49.5,10,10,0.04032989953349131,1.3052126200274348,10,100.8,1,-7.0,1.158273381294964,1.158273381294964,-0.20107478728168385,1.407523510971787,1.4285714285714286,6007,1,4.932008736701191e-05
1549,46.5,3,3,-0.023039925655335414,1.057411827101565,3,95.1,1,-6.0,1.2122302158273381,1.2122302158273381,-0.17398119122257052,1.0438871473354232,0.5,6026,1,4.941932295527551e-05
1550,52.5,12,12,0.12069336315540458,1.2950450450450448,12,103.9,0,-7.5,1.1942446043165467,1.1942446043165467,-0.18641588296760714,1.3981191222570535,1.6,6259,1,4.895050125313283e-05
1551,44.5,5,5,-0.04665472388815338,1.1063569682151593,5,94.4,0,-8.0,1.0755395683453237,1.0755395683453237,-0.1195141065830721,0.9561128526645768,0.625,5286,1,6.391205700955485e-05
1552,41.0,-15,-15,-0.04529425147884125,1.0920755781161873,-15,79.8,1,4.5,0.9748201438848921,0.9748201438848921,0.15813305468477884,0.7115987460815048,3.3333333333333335,5028,0,-5.348737697903294e-05
1553,49.0,13,13,-0.05910846771721145,1.2420718816067653,13,97.6,1,-4.5,1.2158273381294964,1.2158273381294964,-0.28073841866945315,1.2633228840125392,2.888888888888889,5852,1,2.8791892203155593e-05
1554,47.0,-3,-3,0.02311776637632756,1.1302083333333333,-3,86.3,0,-4.5,1.0501672240802675,1.0501672240802675,-0.26448087431693984,1.1901639344262294,-0.6666666666666666,5311,1,3.473186996387886e-05
1555,50.5,-10,-10,0.022398995185262786,1.116580310880829,-10,81.9,1,-3.0,1.0267558528428093,1.0267558528428093,-0.3333333333333333,1.0,-3.3333333333333335,4891,1,2.5614754098360656e-05
1556,47.5,10,10,0.008403361344537784,1.0754405286343611,10,98.3,0,-1.0,1.040133779264214,1.040133779264214,-1.4852459016393442,1.4852459016393442,10.0,5784,1,5.715984178155795e-06
1557,43.0,-9,-9,-0.02650450625060563,1.0183823529411764,-9,78.8,0,7.0,1.0735785953177257,1.0735785953177257,0.1756440281030445,1.2295081967213115,1.2857142857142858,5587,0,-5.77815198190613e-05
1558,42.0,-8,-8,0.007056451612903247,1.0344243792325056,-8,77.1,1,-3.0,0.9698996655518395,0.9698996655518395,-0.38360655737704924,1.1508196721311477,-2.6666666666666665,5024,1,2.454108177088446e-05
1559,40.0,6,6,-0.021207724076347745,1.073055028462998,6,84.4,1,-3.0,1.1103678929765886,1.1103678929765886,-0.37923497267759565,1.137704918032787,2.0,5855,1,1.9656406022722808e-05
1560,50.5,0,0,0.0,0.9957212713936432,0,94.4,0,3.0,1.0,1.0,0.3333333333333333,1.0,0.0,5286,0,-2.2395413419331722e-05
1561,42.0,0,0,0.0,0.9957212713936432,0,94.4,0,3.0,1.0,1.0,0.3333333333333333,1.0,0.0,5286,0,-2.2395413419331722e-05
1562,47.5,0,0,0.0,0.9957212713936432,0,94.4,1,1.0,1.0,1.0,1.0,1.0,0.0,5286,0,-7.465137806443907e-06
1563,39.0,0,0,0.0,0.9957212713936432,0,94.4,1,-3.5,1.0,1.0,-0.2857142857142857,1.0,-0.0,5286,1,2.6127982322553675e-05
1564,40.0,0,0,0.0,0.9957212713936432,0,94.4,0,-6.0,1.0,1.0,-0.16666666666666666,1.0,-0.0,5286,1,4.4790826838663444e-05
1565,43.0,0,0,0.0,0.9957212713936432,0,94.4,1,-7.0,1.0,1.0,-0.14285714285714285,1.0,-0.0,5286,1,5.225596464510735e-05
1566,40.0,0,0,0.0,0.9957212713936432,0,94.4,0,3.0,1.0,1.0,0.3333333333333333,1.0,0.0,5286,0,-2.2395413419331722e-05
1567,47.0,0,0,0.0,0.9957212713936432,0,94.4,1,4.5,1.0,1.0,0.2222222222222222,1.0,0.0,5286,0,-3.359312012899758e-05
1568,39.0,-20,-20,0.001427051083591424,0.9828680203045684,-20,79.8,0,3.5,0.9063545150501672,0.9063545150501672,0.21264637002341918,0.7442622950819672,5.714285714285714,5028,0,-3.887333955306766e-05
1569,40.0,-14,-14,-0.07463604170765292,0.8451219512195122,-14,76.2,0,6.0,1.0367892976588629,1.0367892976588629,0.15956284153005465,0.9573770491803278,2.3333333333333335,5026,0,-5.557099194220616e-05
1570,42.0,0,0,0.0,1.0046296296296295,0,86.3,0,-2.0,1.0,1.0,-0.5,1.0,-0.0,5311,1,1.5959653994701395e-05
1571,46.5,0,0,0.0,1.0046296296296295,0,86.3,1,-3.0,1.0,1.0,-0.3333333333333333,1.0,-0.0,5311,1,2.393948099205209e-05
1572,48.5,0,0,0.0,1.0046296296296295,0,86.3,1,-6.5,1.0,1.0,-0.15384615384615385,1.0,-0.0,5311,1,5.186887548277953e-05
1573,50.0,0,0,0.0,1.0046296296296295,0,86.3,1,-2.0,1.0,1.0,-0.5,1.0,-0.0,5311,1,1.5959653994701395e-05
1574,49.0,0,0,0.0,1.0046296296296295,0,86.3,0,3.5,1.0,1.0,0.2857142857142857,1.0,0.0,5311,0,-2.7929394490727445e-05
1575,42.0,0,0,0.0,1.0046296296296295,0,86.3,1,-4.0,1.0,1.0,-0.25,1.0,-0.0,5311,1,3.191930798940279e-05
1576,46.0,0,0,0.0,1.0046296296296295,0,86.3,0,-3.0,1.0,1.0,-0.3333333333333333,1.0,-0.0,5311,1,2.393948099205209e-05
1577,41.0,0,0,0.0,1.0046296296296295,0,86.3,1,-3.5,1.0,1.0,-0.2857142857142857,1.0,-0.0,5311,1,2.7929394490727445e-05
1578,48.5,-6,-6,-0.048501036984906376,0.9052287581699344,-6,78.8,0,6.5,1.0222929936305734,1.0222929936305734,0.1589319771137953,1.0330578512396695,0.9230769230769231,5587,0,-5.5473057162851827e-05
1579,50.0,-2,-2,0.025236725398537718,0.8024383485730119,-2,93.9,0,2.0,0.8853503184713376,0.8853503184713376,0.4393939393939394,0.8787878787878788,1.0,5199,0,-1.65196418541646e-05
