,over_under_line,offensive_defensive_rank_diff,offensive_offensive_rank_dif,offense_defense_passing_completion,offense_rushing_vs_defense_rushing_allowed_yards,defense_offense_rank_dif,QB_rating,beat_spread,target_spread
2025,40.5,-2,-8,-0.026607426084834573,0.9003971571906356,18,79.1,1,-7.5
2026,44.0,6,0,-0.09510784782744353,0.8600212089077414,-6,73.0,1,7.0
2027,41.0,6,0,-0.09510784782744353,0.8600212089077414,-6,73.0,0,3.0
2028,40.5,6,0,-0.09510784782744353,0.8600212089077414,-6,73.0,0,7.5
2029,42.5,6,0,-0.09510784782744353,0.8600212089077414,-6,73.0,0,8.5
2030,43.0,6,0,-0.09510784782744353,0.8600212089077414,-6,73.0,0,3.0
2031,40.5,6,0,-0.09510784782744353,0.8600212089077414,-6,73.0,1,10.5
2032,37.0,6,0,-0.09510784782744353,0.8600212089077414,-6,73.0,1,4.5
2033,46.5,6,0,-0.09510784782744353,0.8600212089077414,-6,73.0,0,14.5
2034,40.5,2,-4,0.06326888183615065,0.9663424866514112,20,89.8,0,-10.5
2035,42.5,20,14,0.06548024523160767,0.9002229654403568,22,95.4,1,-8.5
2036,51.5,4,-19,-0.04268721786443752,0.9211678832116788,-20,88.8,0,7.5
2037,53.5,0,-23,-0.02841727824134577,0.9704834605597964,-12,82.1,0,3.5
2038,48.0,17,-6,0.05803571428571441,0.9388471177944862,-7,104.9,0,-3.5
2039,59.5,20,-3,0.025111137810885475,0.8523012552301255,-6,97.8,0,-3.5
2040,53.5,-4,-27,0.06949711167026963,0.841343669250646,-31,93.6,1,14.0
2041,63.5,22,-1,0.00853396239505999,0.9721132897603486,-19,100.7,0,-3.0
2042,52.0,16,-7,0.037013734476323945,0.8376811594202899,-16,95.5,0,-4.5
2043,48.0,23,0,0.02797657774886142,0.9586563307493541,-23,113.8,1,3.5
2044,52.0,23,0,0.02797657774886142,0.9586563307493541,-23,113.8,1,4.5
2045,53.5,23,0,0.02797657774886142,0.9586563307493541,-23,113.8,1,-3.5
2046,59.5,23,0,0.02797657774886142,0.9586563307493541,-23,113.8,1,3.5
2047,51.5,23,0,0.02797657774886142,0.9586563307493541,-23,113.8,1,-7.5
2048,63.5,23,0,0.02797657774886142,0.9586563307493541,-23,113.8,0,3.0
2049,53.5,23,0,0.02797657774886142,0.9586563307493541,-23,113.8,0,-14.0
2050,54.5,23,0,0.02797657774886142,0.9586563307493541,-23,113.8,0,-1.0
2051,54.5,18,-5,0.02075425987240576,0.9588014981273408,-10,110.9,1,1.0
2052,48.5,13,12,-0.0711940298507463,1.042917917917918,4,93.7,1,-11.0
2053,52.5,22,21,0.01722443682210062,0.8772467320261439,16,98.2,0,-9.0
2054,43.0,1,0,-0.02682630802033792,0.9759658580413298,-1,93.0,1,3.0
2055,50.5,1,0,-0.02682630802033792,0.9759658580413298,-1,93.0,0,6.5
2056,47.5,1,0,-0.02682630802033792,0.9759658580413298,-1,93.0,0,6.5
2057,45.0,1,0,-0.02682630802033792,0.9759658580413298,-1,93.0,0,7.5
2058,48.5,1,0,-0.02682630802033792,0.9759658580413298,-1,93.0,0,11.0
2059,52.5,1,0,-0.02682630802033792,0.9759658580413298,-1,93.0,1,9.0
2060,45.0,1,0,-0.02682630802033792,0.9759658580413298,-1,93.0,0,7.5
2061,39.5,1,0,-0.02682630802033792,0.9759658580413298,-1,93.0,0,5.5
2062,45.0,8,7,0.06349440914240677,0.8712651727357611,17,99.7,1,-7.5
2063,50.5,23,22,-0.0013833272661084586,0.8878138075313807,19,97.8,1,-6.5
2064,47.5,10,9,-0.07392190339813842,0.9760909935004644,-4,87.0,1,-6.5
2065,39.5,-3,-4,-0.17645440133999346,0.8831908831908832,8,62.6,1,-5.5
2066,43.0,4,3,-0.1347157343055715,0.8241869918699187,-3,73.0,0,-3.0
2067,45.0,16,15,0.03392130257801873,0.8920374293785308,22,102.9,1,-7.5
2068,45.5,8,0,-0.03932291666666665,1.1641874432572106,-8,93.7,0,-2.5
2069,50.0,8,0,-0.03932291666666665,1.1641874432572106,-8,93.7,0,-1.0
2070,57.0,8,0,-0.03932291666666665,1.1641874432572106,-8,93.7,1,7.5
2071,56.0,8,0,-0.03932291666666665,1.1641874432572106,-8,93.7,0,5.0
2072,49.0,8,0,-0.03932291666666665,1.1641874432572106,-8,93.7,0,3.0
2073,48.0,8,0,-0.03932291666666665,1.1641874432572106,-8,93.7,0,3.5
2074,46.5,8,0,-0.03932291666666665,1.1641874432572106,-8,93.7,0,5.5
2075,47.5,8,0,-0.03932291666666665,1.1641874432572106,-8,93.7,1,-3.0
2076,48.0,3,-5,0.09998723086594374,0.972575076542245,5,99.7,1,-3.5
2077,56.0,18,10,0.032883275261324174,0.9910479711978204,7,97.8,1,-5.0
2078,50.0,-3,-11,0.024685788949726062,0.9555606723463044,-2,88.5,1,1.0
2079,57.0,20,12,0.01618041582830321,1.13036429041901,-6,100.7,0,-7.5
2080,47.5,-1,-9,-0.10502430934205742,0.9200226885989792,-15,73.0,0,3.0
2081,45.5,-7,-15,-0.04167251379923287,0.9965172452533424,-1,78.1,1,2.5
2082,46.5,13,5,0.05380394345238093,0.9630292188431724,13,95.4,1,-5.5
2083,49.0,16,8,0.02849336455893825,1.1148854629387686,3,110.9,0,-3.0
2084,48.0,0,26,0.0728619206880079,0.9792521659826722,21,98.2,0,-3.0
2085,39.5,-21,5,0.02640180332488029,1.0894502601391591,4,93.0,0,-3.0
2086,43.0,-11,15,0.047950477195760184,1.083957430035475,8,92.7,0,2.5
2087,36.5,-25,1,-0.1314102564102564,0.9858874975154044,13,62.6,1,3.0
2088,39.0,-17,9,0.08040188780226742,1.039889812999947,25,96.7,1,3.0
2089,43.0,-26,0,-0.01830391312667423,0.9632155635062613,26,79.1,1,-2.5
2090,48.0,-26,0,-0.01830391312667423,0.9632155635062613,26,79.1,0,3.0
2091,39.0,-26,0,-0.01830391312667423,0.9632155635062613,26,79.1,0,-3.0
2092,48.0,-26,0,-0.01830391312667423,0.9632155635062613,26,79.1,0,3.0
2093,36.5,-26,0,-0.01830391312667423,0.9632155635062613,26,79.1,0,-3.0
2094,37.5,-26,0,-0.01830391312667423,0.9632155635062613,26,79.1,0,5.5
2095,39.5,-26,0,-0.01830391312667423,0.9632155635062613,26,79.1,1,3.0
2096,39.5,-26,0,-0.01830391312667423,0.9632155635062613,26,79.1,0,7.0
2097,37.5,-22,4,0.07233908349468998,1.0337617299061608,28,89.8,1,-5.5
2098,39.5,-6,20,0.09047202797202793,0.9957627118644068,27,102.9,1,-7.0
2099,48.0,4,30,0.056180454765360384,1.1147166636620396,7,113.8,1,-3.0
2100,50.0,-2,22,0.06095066074423582,0.9792521659826722,17,98.2,1,-1.0
2101,46.0,-4,20,0.07499536350148372,1.0916826951098677,19,104.9,0,-6.5
2102,43.5,-23,1,0.015006358626536763,1.0894502601391591,0,93.0,1,1.0
2103,42.0,-13,11,0.03631579215253145,1.083957430035475,4,92.7,0,2.5
2104,38.5,-27,-3,-0.14105362059430426,0.9858874975154044,9,62.6,1,6.0
2105,40.5,-19,5,0.06840691670561228,1.039889812999947,21,96.7,0,-4.5
2106,39.0,-28,-4,-0.029203020505779612,0.9632155635062613,22,79.1,0,-10.0
2107,43.5,-24,0,0.06043362825849296,1.0337617299061608,24,89.8,0,-1.0
2108,39.0,-24,0,0.06043362825849296,1.0337617299061608,24,89.8,1,10.0
2109,38.5,-24,0,0.06043362825849296,1.0337617299061608,24,89.8,0,-6.0
2110,46.0,-24,0,0.06043362825849296,1.0337617299061608,24,89.8,1,6.5
2111,40.5,-24,0,0.06043362825849296,1.0337617299061608,24,89.8,1,4.5
2112,50.0,-24,0,0.06043362825849296,1.0337617299061608,24,89.8,0,1.0
2113,42.5,-24,0,0.06043362825849296,1.0337617299061608,24,89.8,0,3.5
2114,42.0,-24,0,0.06043362825849296,1.0337617299061608,24,89.8,1,-2.5
2115,42.5,-8,16,0.07836525492311841,0.9957627118644068,23,102.9,1,-3.5
2116,49.5,-19,-22,0.0493614493614496,0.9560481874690576,-23,93.0,1,9.5
2117,44.5,3,0,0.07679630850362562,0.8696951583980872,-3,97.8,0,-2.0
2118,55.0,3,0,0.07679630850362562,0.8696951583980872,-3,97.8,0,-7.0
2119,48.5,3,0,0.07679630850362562,0.8696951583980872,-3,97.8,1,-1.0
2120,44.5,3,0,0.07679630850362562,0.8696951583980872,-3,97.8,1,-13.5
2121,47.0,3,0,0.07679630850362562,0.8696951583980872,-3,97.8,0,-6.5
2122,46.5,3,0,0.07679630850362562,0.8696951583980872,-3,97.8,1,-13.0
2123,49.5,3,0,0.07679630850362562,0.8696951583980872,-3,97.8,0,-9.5
2124,56.0,3,0,0.07679630850362562,0.8696951583980872,-3,97.8,0,-2.5
2125,56.0,3,0,0.07679630850362562,0.8696951583980872,-3,97.8,1,3.0
2126,55.5,3,0,0.07679630850362562,0.8696951583980872,-3,97.8,1,-2.0
2127,55.0,-18,-21,0.068250306055184,0.8385532430794099,-12,88.5,1,7.0
2128,44.5,-23,-26,-0.11198071819314304,0.8651665794522937,-14,62.6,0,13.5
2129,44.5,-24,-27,0.00365570794675274,0.8452708006279435,-1,79.1,1,2.0
2130,55.5,5,2,0.059383326988960976,0.9919523364901516,-16,100.7,0,2.0
2131,46.5,-16,-19,-0.06697441716525687,0.8073668491786958,-25,73.0,0,13.0
2132,56.0,-1,-4,0.08929902326128758,0.85477669328601,-13,95.5,1,2.5
2133,47.0,-20,-23,0.09632630342012494,0.9071786609380594,1,89.8,1,6.5
2134,48.5,-2,-5,0.09860641891891908,0.8451072736787023,3,95.4,0,1.0
2135,56.0,6,3,0.07980622131565518,0.978220745662606,-20,113.8,0,-3.0
2136,46.5,-20,-14,0.07132430717156768,0.7853487745758148,11,83.9,0,-3.0
2137,46.5,3,9,0.08851003483676045,1.0202340899398192,4,99.5,0,-3.0
2138,50.0,-12,-6,0.10534266424145278,0.844669224508778,1,89.0,1,4.0
2139,46.5,1,7,0.14651517944127002,0.9534239227605936,10,103.9,0,-4.0
2140,44.0,-9,-3,0.009014429533806824,0.862041925871713,-11,88.2,1,13.0
2141,46.5,-6,0,0.04056788616580476,0.9292333178029716,6,95.3,1,3.0
2142,46.5,-6,0,0.04056788616580476,0.9292333178029716,6,95.3,1,3.0
2143,47.5,-6,0,0.04056788616580476,0.9292333178029716,6,95.3,1,-5.0
2144,50.0,-6,0,0.04056788616580476,0.9292333178029716,6,95.3,0,-4.0
2145,48.0,-6,0,0.04056788616580476,0.9292333178029716,6,95.3,0,3.0
2146,43.5,-6,0,0.04056788616580476,0.9292333178029716,6,95.3,1,-6.5
2147,46.5,-6,0,0.04056788616580476,0.9292333178029716,6,95.3,1,4.0
2148,44.0,-6,0,0.04056788616580476,0.9292333178029716,6,95.3,0,-13.0
2149,46.5,-6,0,0.04056788616580476,0.9292333178029716,6,95.3,0,8.0
2150,43.5,-10,-4,0.03746677312741942,0.9903608792758904,-15,86.4,0,6.5
2151,47.5,4,10,0.09911809815950924,0.8902127659574468,8,104.4,0,5.0
2152,48.0,7,13,0.15977873039505086,0.984790224728702,7,103.1,1,-3.0
2153,46.5,7,13,0.15977873039505086,0.984790224728702,7,103.1,1,-8.0
2154,38.5,-24,-21,-0.024282338526168342,0.8584044745363557,4,83.9,1,-1.0
2155,48.0,-1,2,-0.008630291899429432,1.1151395866784068,-3,99.5,0,-3.0
2156,45.0,-16,-13,0.0067001675041875606,0.9232431058584318,-6,89.0,0,1.0
2157,43.0,-3,0,0.04419838347748417,1.0421145202266957,3,103.9,0,3.0
2158,38.5,-3,0,0.04419838347748417,1.0421145202266957,3,103.9,0,1.0
2159,43.5,-3,0,0.04419838347748417,1.0421145202266957,3,103.9,1,-5.5
2160,43.5,-3,0,0.04419838347748417,1.0421145202266957,3,103.9,1,-2.5
2161,45.5,-3,0,0.04419838347748417,1.0421145202266957,3,103.9,0,-5.5
2162,48.0,-3,0,0.04419838347748417,1.0421145202266957,3,103.9,1,3.0
2163,48.5,-3,0,0.04419838347748417,1.0421145202266957,3,103.9,0,2.5
2164,45.0,-3,0,0.04419838347748417,1.0421145202266957,3,103.9,1,-1.0
2165,49.5,-3,0,0.04419838347748417,1.0421145202266957,3,103.9,1,7.5
2166,44.5,-3,0,0.04419838347748417,1.0421145202266957,3,103.9,0,7.0
2167,48.5,-4,-1,0.006102170860784018,1.0636754822801335,-14,105.3,1,-2.5
2168,49.5,1,4,0.0974339708362093,0.997990238300316,-5,110.2,0,-7.5
2169,43.5,-13,-10,-0.08103158587214533,0.9422318724644304,-18,88.2,0,2.5
2170,43.0,-10,-7,-0.05229400873486245,1.0156736264358062,-1,95.3,1,-3.0
2171,43.5,-14,-11,-0.0551183736274764,1.0824874726969036,-22,86.4,0,5.5
2172,45.5,0,3,0.0010310913705584568,0.9730232558139535,1,104.4,1,5.5
2173,44.5,3,6,0.05627827453645695,1.0763986177267209,0,103.1,1,-7.0
2174,37.0,-16,-25,0.03965517241379324,0.8788426763110307,0,83.9,0,-4.0
2175,44.5,-7,-16,-0.019148963349982617,1.1220083888477672,-27,74.7,0,14.0
2176,42.5,-13,-22,0.004452702053368229,1.0454155955441302,-17,90.0,0,-2.5
2177,44.0,4,-5,0.07203073923266623,1.0890010890010888,-18,105.3,0,-5.0
2178,50.5,10,1,-0.014478244127839825,0.8854348585399928,-25,84.1,0,5.0
2179,52.0,9,0,0.16934739342429414,1.0217519106407995,-9,110.2,0,2.0
2180,44.0,9,0,0.16934739342429414,1.0217519106407995,-9,110.2,1,5.0
2181,42.5,9,0,0.16934739342429414,1.0217519106407995,-9,110.2,1,2.5
2182,37.0,9,0,0.16934739342429414,1.0217519106407995,-9,110.2,1,4.0
2183,50.5,9,0,0.16934739342429414,1.0217519106407995,-9,110.2,1,-5.0
2184,48.0,9,0,0.16934739342429414,1.0217519106407995,-9,110.2,1,-7.0
2185,49.0,9,0,0.16934739342429414,1.0217519106407995,-9,110.2,1,-3.0
2186,44.5,9,0,0.16934739342429414,1.0217519106407995,-9,110.2,1,-14.0
2187,48.0,0,-9,0.09068662221591706,0.8951591686398316,-19,93.8,0,7.0
2188,52.0,2,-7,0.020979050803507482,0.8900368127300796,-13,85.6,1,-2.0
2189,49.0,3,-6,0.07751131112822507,1.189406099518459,-8,108.3,0,3.0
2190,41.0,-15,-8,-0.09512195121951217,0.8788426763110307,17,83.9,0,-3.5
2191,42.0,-12,-5,-0.12576090107250826,1.0454155955441302,0,90.0,0,3.0
2192,46.5,-7,0,-0.06638885484332224,0.9452250845693468,7,89.0,0,-1.0
2193,43.5,-7,0,-0.06638885484332224,0.9452250845693468,7,89.0,1,-15.0
2194,42.5,-7,0,-0.06638885484332224,0.9452250845693468,7,89.0,0,2.5
2195,41.0,-7,0,-0.06638885484332224,0.9452250845693468,7,89.0,1,3.5
2196,49.0,-7,0,-0.06638885484332224,0.9452250845693468,7,89.0,0,-1.0
2197,38.5,-7,0,-0.06638885484332224,0.9452250845693468,7,89.0,0,-4.5
2198,42.0,-7,0,-0.06638885484332224,0.9452250845693468,7,89.0,1,-3.0
2199,46.0,-7,0,-0.06638885484332224,0.9452250845693468,7,89.0,0,9.5
2200,43.5,-11,-4,-0.14661907594685694,0.7886478373584391,-11,80.0,0,15.0
2201,49.0,-10,-3,-0.007321736697290415,1.0313828048381823,-3,101.0,1,1.0
2202,38.5,-14,-7,-0.12427409988385595,0.9675165909884736,11,84.1,1,4.5
2203,46.5,-4,3,-0.14775105719533554,0.9646659646659644,-5,88.2,1,1.0
2204,42.5,4,11,-0.062173344947735076,1.189406099518459,9,108.3,1,-2.5
2205,46.0,9,16,-0.07164634146341464,0.9961904761904762,14,104.4,1,-9.5
2206,38.0,-3,-11,0.025798714815820526,0.9002778635381291,14,83.9,1,-6.0
2207,45.5,10,2,0.027625382567251226,1.2256713476225671,-10,87.0,1,3.0
2208,44.0,18,10,0.09779437441564444,1.0929493748719,13,103.9,1,-11.5
2209,45.0,14,6,0.02289844275175224,1.041689051251746,3,92.1,0,-4.0
2210,51.0,2,-6,0.1253318478593617,1.056538483004967,-6,101.0,1,-2.5
2211,40.0,-2,-10,-0.0072490938632669985,0.991114556622339,8,84.1,1,-7.5
2212,45.5,8,0,-0.03386332400218805,0.9881944028285492,-8,88.2,0,-3.0
2213,45.0,8,0,-0.03386332400218805,0.9881944028285492,-8,88.2,1,4.0
2214,47.0,8,0,-0.03386332400218805,0.9881944028285492,-8,88.2,1,3.5
2215,51.0,8,0,-0.03386332400218805,0.9881944028285492,-8,88.2,0,2.5
2216,38.0,8,0,-0.03386332400218805,0.9881944028285492,-8,88.2,0,6.0
2217,40.0,8,0,-0.03386332400218805,0.9881944028285492,-8,88.2,0,-4.0
2218,44.0,8,0,-0.03386332400218805,0.9881944028285492,-8,88.2,0,11.5
2219,40.0,8,0,-0.03386332400218805,0.9881944028285492,-8,88.2,0,7.5
2220,47.0,11,3,-0.0036507216702624796,1.0652186813838942,9,95.3,0,-3.5
2221,40.0,-6,-14,-0.0023068619554079683,1.0845437106056457,-9,83.0,1,4.0
2222,41.0,1,-10,-0.03618353424913556,0.946445959104187,15,83.9,0,-6.0
2223,44.0,24,13,-0.020722401528872947,1.229512877619782,8,99.5,1,-7.0
2224,43.0,23,12,-0.08135326514555474,0.9768829231916479,18,88.2,1,-16.5
2225,43.0,-1,-12,-0.06585729964785247,0.841534444667604,3,80.6,1,3.0
2226,45.0,18,7,-0.038908562005685376,1.0951090025979895,4,92.1,0,-9.5
2227,48.0,27,16,-0.08636813352260507,0.9535452322738388,-10,84.1,0,-5.0
2228,49.0,12,1,-0.09224058965633443,1.0388710388710387,-7,88.2,0,-6.5
2229,44.0,11,0,-0.06664345061902023,1.1935118288709452,-11,86.4,0,7.0
2230,48.0,11,0,-0.06664345061902023,1.1935118288709452,-11,86.4,1,5.0
2231,43.0,11,0,-0.06664345061902023,1.1935118288709452,-11,86.4,0,16.5
2232,49.0,11,0,-0.06664345061902023,1.1935118288709452,-11,86.4,1,6.5
2233,43.0,11,0,-0.06664345061902023,1.1935118288709452,-11,86.4,0,-3.0
2234,41.0,11,0,-0.06664345061902023,1.1935118288709452,-11,86.4,1,6.0
2235,45.0,11,0,-0.06664345061902023,1.1935118288709452,-11,86.4,1,9.5
2236,42.0,11,0,-0.06664345061902023,1.1935118288709452,-11,86.4,1,-1.0
2237,42.0,-2,-13,-0.06259087643068495,1.1401613367905503,-8,83.0,0,1.0
2238,43.0,-18,-23,-0.01631407269338303,0.9002778635381291,2,83.9,1,3.0
2239,46.0,5,0,-0.0005342025442528486,1.1695366396871096,-5,99.5,1,-6.0
2240,47.0,5,0,-0.0005342025442528486,1.1695366396871096,-5,99.5,0,-2.5
2241,43.5,5,0,-0.0005342025442528486,1.1695366396871096,-5,99.5,0,-7.0
2242,48.5,5,0,-0.0005342025442528486,1.1695366396871096,-5,99.5,1,-6.5
2243,46.5,5,0,-0.0005342025442528486,1.1695366396871096,-5,99.5,1,-7.0
2244,44.5,5,0,-0.0005342025442528486,1.1695366396871096,-5,99.5,1,5.5
2245,43.0,5,0,-0.0005342025442528486,1.1695366396871096,-5,99.5,0,-3.0
2246,46.5,5,0,-0.0005342025442528486,1.1695366396871096,-5,99.5,0,-2.0
2247,44.5,4,-1,-0.062414995640802114,0.9292300976701042,5,88.2,0,-5.5
2248,43.5,-20,-25,-0.04659957462260722,0.8004839839521112,-10,80.6,1,7.0
2249,46.5,-1,-6,-0.01909527798597943,1.041689051251746,-9,92.1,1,2.0
2250,47.0,7,2,0.10639624133600044,1.0466726889491118,-7,110.2,1,2.5
2251,46.5,-7,-12,-0.07352676669664415,0.9881944028285492,-20,88.2,0,7.0
2252,48.5,-8,-13,-0.047401932410169656,1.1352917396577282,-24,86.4,0,6.5
2253,46.0,-21,-26,-0.04326581278564568,1.0845437106056457,-21,83.0,0,6.0
2254,45.5,-22,-24,0.057611677115987574,0.7532937225523121,1,83.9,0,7.0
2255,49.0,-19,-21,0.021801203889489033,0.8960705104663974,-16,90.0,0,3.5
2256,52.5,-14,-16,0.09119460941068992,0.8101929296308688,-9,89.0,0,5.5
2257,48.5,0,-2,0.008046187683284467,0.7775190613158014,4,88.2,0,-3.0
2258,53.0,-17,-19,0.16023161828611165,0.8840424041470134,-19,101.0,0,7.0
2259,49.5,-21,-23,0.023538961038961137,0.8292999351329774,-5,84.1,0,3.0
2260,54.5,-11,-13,-0.003900652762299006,0.8268565411422553,-21,88.2,1,7.0
2261,49.0,-3,-5,0.0961216517857144,1.0194909424443934,-7,108.3,1,6.0
2262,49.0,2,0,0.08504971590909105,0.8538775510204082,-2,104.4,1,-3.5
2263,53.0,2,0,0.08504971590909105,0.8538775510204082,-2,104.4,1,-7.0
2264,54.5,2,0,0.08504971590909105,0.8538775510204082,-2,104.4,0,-7.0
2265,49.5,2,0,0.08504971590909105,0.8538775510204082,-2,104.4,1,-3.0
2266,49.0,2,0,0.08504971590909105,0.8538775510204082,-2,104.4,0,-6.0
2267,52.5,2,0,0.08504971590909105,0.8538775510204082,-2,104.4,1,-5.5
2268,48.5,2,0,0.08504971590909105,0.8538775510204082,-2,104.4,1,3.0
2269,45.5,2,0,0.08504971590909105,0.8538775510204082,-2,104.4,1,-7.0
2270,40.5,-25,0,0.008958849304629535,0.946445959104187,25,83.9,0,-3.0
2271,41.0,-25,0,0.008958849304629535,0.946445959104187,25,83.9,1,-5.0
2272,39.5,-25,0,0.008958849304629535,0.946445959104187,25,83.9,0,-6.5
2273,41.0,-25,0,0.008958849304629535,0.946445959104187,25,83.9,0,5.0
2274,40.0,-25,0,0.008958849304629535,0.946445959104187,25,83.9,0,5.5
2275,37.0,-25,0,0.008958849304629535,0.946445959104187,25,83.9,0,-5.5
2276,41.0,-25,0,0.008958849304629535,0.946445959104187,25,83.9,0,4.5
2277,36.0,-25,0,0.008958849304629535,0.946445959104187,25,83.9,0,-4.5
2278,36.0,-4,21,0.07977260332440173,1.1489980607627668,24,103.9,1,4.5
2279,41.0,-8,17,0.006106189107099258,1.0951090025979895,14,92.1,1,-5.0
2280,39.5,-20,5,0.10685801210610267,1.1107199436718889,5,101.0,1,6.5
2281,40.5,-24,1,-0.023546435148645076,1.0419409441414331,19,84.1,1,3.0
2282,37.0,-14,11,-0.049723756906077436,1.0388710388710387,3,88.2,1,5.5
2283,41.0,-11,14,-0.020007135074677333,1.119845280429222,20,95.3,1,-4.5
2284,40.0,-7,18,-0.009165850758794279,0.9585011829400858,12,85.6,1,-5.5
2285,41.0,-28,-3,-0.018685336624413185,1.1401613367905503,2,83.0,0,5.0
2286,45.5,15,4,0.004588062713927643,0.9663947163947164,-8,87.0,0,-2.5
2287,45.5,11,0,-0.05391735070634762,0.9062375448385812,-11,74.7,1,2.5
2288,47.5,11,0,-0.05391735070634762,0.9062375448385812,-11,74.7,1,5.0
2289,47.5,11,0,-0.05391735070634762,0.9062375448385812,-11,74.7,1,-2.0
2290,40.5,11,0,-0.05391735070634762,0.9062375448385812,-11,74.7,0,4.0
2291,49.0,11,0,-0.05391735070634762,0.9062375448385812,-11,74.7,0,5.0
2292,46.5,11,0,-0.05391735070634762,0.9062375448385812,-11,74.7,1,10.0
2293,48.0,11,0,-0.05391735070634762,0.9062375448385812,-11,74.7,0,3.5
2294,46.5,11,0,-0.05391735070634762,0.9062375448385812,-11,74.7,0,7.0
2295,47.5,28,17,-0.04941219523352092,0.7151589242053791,-9,84.1,0,2.0
2296,46.5,27,16,0.12789734483425685,0.8252611585944919,7,110.2,0,-10.0
2297,48.0,18,7,0.052024874867283584,0.7230131746706332,-3,93.8,1,-3.5
2298,49.0,16,5,-0.025986893391875543,0.8398839603219166,11,95.3,1,-5.0
2299,47.5,17,6,0.04221308378935551,0.8901985111662529,1,95.3,0,-5.0
2300,46.5,14,3,-0.06181078697383857,0.869671729544341,2,85.0,1,-7.0
2301,40.5,29,18,0.0855992186463772,0.8900988569663267,12,103.1,1,-4.0
2302,48.5,6,-7,0.0005089969931473258,1.025561739847454,-19,87.0,0,5.5
2303,48.5,2,-11,-0.057758858929462635,0.9617214761552288,-22,74.7,0,6.0
2304,45.5,0,-13,-0.07882792328894539,0.9871734953523394,-11,78.4,0,-1.0
2305,45.5,10,-3,-0.0040932110623183035,0.8716173694147262,-6,92.1,0,2.0
2306,44.5,10,-3,-0.0040932110623183035,0.8716173694147262,-6,92.1,0,-1.0
2307,47.0,13,0,0.02983167601799885,0.9334295048580762,-13,105.3,1,4.0
2308,48.5,13,0,0.02983167601799885,0.9334295048580762,-13,105.3,1,-5.5
2309,45.5,13,0,0.02983167601799885,0.9334295048580762,-13,105.3,1,1.0
2310,48.5,13,0,0.02983167601799885,0.9334295048580762,-13,105.3,0,-7.5
2311,46.5,13,0,0.02983167601799885,0.9334295048580762,-13,105.3,1,6.5
2312,45.5,13,0,0.02983167601799885,0.9334295048580762,-13,105.3,1,-2.0
2313,47.5,13,0,0.02983167601799885,0.9334295048580762,-13,105.3,0,1.0
2314,48.5,13,0,0.02983167601799885,0.9334295048580762,-13,105.3,0,-6.0
2315,44.5,13,0,0.02983167601799885,0.9334295048580762,-13,105.3,1,1.0
2316,45.5,13,0,0.02983167601799885,0.9334295048580762,-13,105.3,0,4.5
2317,48.5,9,-4,0.04775319499793862,0.7672792874055698,-14,93.8,1,7.5
2318,45.5,7,-6,-0.02994181145453145,0.8913054272804012,0,95.3,1,-4.5
2319,47.5,11,-2,-0.019210430644148516,0.7628886966257825,-8,85.6,1,-1.0
2320,47.0,-5,-18,-0.03563200737213945,0.7476104365796951,3,76.1,0,-4.0
2321,46.5,20,7,0.0811912122966667,0.9445947053520202,1,103.1,0,-6.5
2322,52.0,7,-3,-0.021465230851512414,1.1964886964886965,-15,87.0,1,3.0
2323,49.0,3,-7,-0.07845334701574813,1.1220083888477672,-18,74.7,0,-4.0
2324,47.0,15,5,0.0453517234633114,1.0669267707082832,8,103.9,1,-3.5
2325,48.5,20,10,-0.07406502962058525,0.8854348585399928,-16,84.1,0,-1.0
2326,51.5,19,9,0.09864611069430353,1.0217519106407995,0,110.2,0,-13.5
2327,47.0,10,0,0.024741340530814115,0.8951591686398316,-10,93.8,0,3.5
2328,48.0,10,0,0.024741340530814115,0.8951591686398316,-10,93.8,0,1.5
2329,49.0,10,0,0.024741340530814115,0.8951591686398316,-10,93.8,0,4.0
2330,52.0,10,0,0.024741340530814115,0.8951591686398316,-10,93.8,0,-3.0
2331,51.5,10,0,0.024741340530814115,0.8951591686398316,-10,93.8,1,13.5
2332,49.0,10,0,0.024741340530814115,0.8951591686398316,-10,93.8,1,4.0
2333,49.5,10,0,0.024741340530814115,0.8951591686398316,-10,93.8,1,10.0
2334,48.5,10,0,0.024741340530814115,0.8951591686398316,-10,93.8,1,1.0
2335,49.0,9,-1,0.015184011438692968,1.1021505376344083,-6,95.3,1,-4.0
2336,48.0,6,-4,-0.08614207249684824,1.0767364270548985,-5,85.0,1,-1.5
2337,49.5,21,11,0.05744495702654695,1.1020271562440236,5,103.1,0,-10.0
2338,43.0,-8,-14,0.04582453511341189,1.11672278338945,-26,87.0,1,10.0
2339,47.0,-1,-7,0.07647531112003203,1.0164010164010164,-20,105.3,0,3.5
2340,51.0,5,-1,-0.010392333033842571,0.8264058679706602,-27,84.1,0,-1.0
2341,45.0,4,-2,0.17419543402721405,0.9536351165980796,-11,110.2,0,-1.5
2342,45.0,7,1,0.07197684391080618,1.2289336316181954,-1,109.0,0,-5.5
2343,46.0,-22,-28,-0.056787552070570964,0.8756132756132756,-23,76.2,0,-1.0
2344,50.0,-3,-9,0.025211965607833783,0.830701025214741,-15,85.6,0,-3.0
2345,39.0,-24,-30,0.01536219324851307,0.9881398252184771,-25,83.0,1,10.0
2346,53.0,3,-3,0.07104952830188682,0.9297777777777778,-5,104.4,1,-1.5
